date,date_string,latitude,longitude,type,description,perpetrator,weapon,year,month,day,event_id,id
2023-11-12,2023-11-12,31.5255898284,34.451016741,Health Care,"1 facility(ies) damaged; Dentist, Doctor, Student(Tertiary): 4 killed",Israeli Defence Forces,Aerial Bomb: Plane,2023,11,12,41927,718
2023-11-12,2023-11-12,31.5057881419,34.4304817915,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,12,41928,719
2023-11-12,2023-11-12,31.5240854092,34.443495558,Health Care,OtherHealthProfessional: 1 killed; vicinity affected,Israeli Defence Forces,Unspecified Explosive,2023,11,12,84695,720
2023-11-13,2023-11-13,31.8125660076,35.245844152,Health Care,1 facility(ies) damaged; forceful entry,Israeli Defence Forces,Unspecified Explosive,2023,11,13,42760,721
2023-11-13,2023-11-13,31.3517405124,34.2981790731,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,13,41931,722
2023-11-13,2023-11-13,31.5102562,34.4585173,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,13,42010,723
2023-11-13,2023-11-13,31.5057881419,34.4304817915,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,13,86203,724
2023-11-13,2023-11-13,31.8125660076,35.245844152,Health Care,1 facility(ies) damaged; forceful entry,Israeli Defence Forces,Unspecified Explosive,2023,11,13,42335,725
2023-11-13,2023-11-13,31.5134844,34.4528214,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,13,85235,726
2023-11-13,2023-11-13,31.5128679,34.4581358,Health Care,"Driver, OtherHealthProfessional: 3 injured; 1 ambulance(s) damaged",Israeli Defence Forces,Aerial Bomb: Plane,2023,11,13,41933,727
2023-11-14,2023-11-14,32.317711389,35.0592180861,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89631,728
2023-11-14,2023-11-14,32.3136127735,35.0349283566,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89627,729
2023-11-14,2023-11-14,32.3136127735,35.0349283566,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89628,730
2023-11-14,2023-11-14,32.3136127735,35.0349283566,Health Care,ProgrammeStaff: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89629,731
2023-11-14,2023-11-14,32.3111468,35.0275505,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89630,732
2023-11-14,2023-11-14,31.5251142699,34.4474387115,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,85236,733
2023-11-14,2023-11-14,31.5128679,34.4581358,Health Care,Pharmacist: 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,14,75571,734
2023-11-14,2023-11-14,32.3111468,35.0275505,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,14,89625,735
2023-11-14,2023-11-14,32.3136127735,35.0349283566,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,42132,736
2023-11-14,2023-11-14,31.5239070721,34.4432752803,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,14,42023,737
2023-11-14,2023-11-14,32.3136127735,35.0349283566,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,14,89621,738
2023-11-15,2023-11-15,31.5068080797,34.4394027962,Health Care,1 facility(ies) damaged; HospitalStaff: 7 injured,Israeli Defence Forces,Shelling,2023,11,15,42191,739
2023-11-15,2023-11-15,31.5240854092,34.443495558,Health Care,1 facility(ies) damaged; forceful entry,Israeli Defence Forces,Unspecified Explosive,2023,11,15,44066,740
2023-11-15,2023-11-15,31.5240854092,34.443495558,Health Care,Technician: 2 arrested; forceful entry,Israeli Defence Forces,Firearms,2023,11,15,41934,741
2023-11-15,2023-11-15,31.53523355,34.5092419708,Health Care,vicinity affected,Israeli Defence Forces,Unspecified Explosive,2023,11,15,42077,742
2023-11-15,2023-11-15,31.5240854092,34.443495558,Health Care,"HospitalStaff: 1 injured, 1 arrested",Israeli Defence Forces,Firearms,2023,11,15,44064,743
2023-11-15,2023-11-15,31.55012685,34.5033133774,Health Care,Physiotherapist: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,15,69202,744
2023-11-15,2023-11-15,31.5240854092,34.443495558,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Artillery,2023,11,15,86117,745
2023-11-15,2023-11-15,31.5240854092,34.443495558,Health Care,forceful entry,Israeli Defence Forces,Firearms,2023,11,15,42034,746
2023-11-16,2023-11-16,31.5240854092,34.443495558,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Unspecified Explosive,2023,11,16,42079,747
2023-11-16,2023-11-16,31.5234497962,34.4443002741,Health Care,1 facility(ies) destroyed,Israeli Defence Forces,Other Weapon,2023,11,16,86118,748
2023-11-16,2023-11-16,31.4432234,34.360007,Health Care,Nurse: 1 killed,Israeli Defence Forces,Firearms,2023,11,16,74383,749
2023-11-16,2023-11-16,31.3478325696,34.2932331562,Health Care,access obstructed,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,16,86465,750
2023-11-16,2023-11-16,31.5071418726,34.4519233704,Health Care,"Doctor, Pharmacist: 2 killed",Israeli Defence Forces,Unspecified Explosive,2023,11,16,69796,751
2023-11-16,2023-11-16,31.5290924248,34.4840203437,Health Care,Nurse: 2 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,16,72601,752
2023-11-16,2023-11-16,31.7629636205,34.9384953773,Health Care,Nurse: 1 killed,Israeli Defence Forces,Firearms,2023,11,16,73228,753
2023-11-16,2023-11-16,31.513539,34.4817410934,Health Care,Student(Tertiary): 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,16,69004,754
2023-11-16,2023-11-16,32.468330249,35.2869923852,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,16,42165,755
2023-11-16,2023-11-16,32.4620862094,35.2915349538,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,16,42182,756
2023-11-16,2023-11-16,31.5240854092,34.443495558,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,16,42192,757
2023-11-16,2023-11-16,31.5211908201,34.4435118489,Health Care,Nurse: 1 arrested,Israeli Defence Forces,Firearms,2023,11,16,53630,758
2023-11-16,2023-11-16,31.5240854092,34.443495558,Health Care,1 facility(ies) damaged; forceful entry,Israeli Defence Forces,Firearms,2023,11,16,42035,759
2023-11-16,2023-11-16,31.5282137,34.4831674,Health Care,Paramedic: 1 injured,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,16,42078,760
2023-11-16,2023-11-16,31.5038940682,34.4614505791,Health Care,vicinity affected; access obstructed,Israeli Defence Forces,Unspecified Explosive,2023,11,16,42005,761
2023-11-16,2023-11-16,31.5229422173,34.4454435327,Health Care,1 facility(ies) destroyed,Israeli Defence Forces,Other Weapon,2023,11,16,86119,762
2023-11-17,2023-11-17,31.5240854092,34.443495558,Health Care,facility occupation,Israeli Defence Forces,Firearms,2023,11,17,42135,763
2023-11-17,2023-11-17,32.4620862094,35.2915349538,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,17,42084,764
2023-11-17,2023-11-17,31.473346251,34.40480577,Health Care,1 facility(ies) damaged; HeadOfProgramme: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,17,42083,765
2023-11-17,2023-11-17,31.5351927833,34.5093655515,Health Care,vicinity affected,Israeli Defence Forces,Unspecified Explosive,2023,11,17,42134,766
2023-11-17,2023-11-17,31.5384016638,34.5013082588,Health Care,vicinity affected,Israeli Defence Forces,Firearms,2023,11,17,42081,767
2023-11-17,2023-11-17,32.468330249,35.2869923852,Health Care,Paramedic: 2 arrested; forceful entry,Israeli Defence Forces,Firearms,2023,11,17,42006,768
2023-11-17,2023-11-17,31.507151,34.4519234,Health Care,Student(Tertiary): 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,17,74680,769
2023-11-17,2023-11-17,31.4183455,34.3502476,Health Care,Administrator: 1 killed,Israeli Defence Forces,Firearms,2023,11,17,68312,770
2023-11-17,2023-11-17,32.4620862094,35.2915349538,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,17,42144,771
2023-11-17,2023-11-17,32.468330249,35.2869923852,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,17,89632,772
2023-11-17,2023-11-17,31.5240854092,34.443495558,Health Care,HeadOfProgramme: 1 arrested; forceful entry,Israeli Defence Forces,Firearms,2023,11,17,86120,773
2023-11-17,2023-11-17,32.468330249,35.2869923852,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,17,89633,774
2023-11-17,2023-11-17,32.4620862094,35.2915349538,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,17,42136,775
2023-11-17,2023-11-17,31.5559518,35.1000924,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,17,42007,776
2023-11-18,2023-11-18,31.5240854092,34.443495558,Health Care,forceful entry,Israeli Defence Forces,Firearms,2023,11,18,42154,777
2023-11-18,2023-11-18,31.3023150385,34.3195736658,Health Care,vicinity affected,Israeli Defence Forces,Unspecified Explosive,2023,11,18,85309,778
2023-11-18,2023-11-18,31.5351927833,34.5093655515,Health Care,Health facility incident,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,18,86390,779
2023-11-18,2023-11-18,31.3035067571,34.3178123355,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Unspecified Explosive,2023,11,18,85308,780
2023-11-18,2023-11-18,31.3478325696,34.2932331562,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,18,86466,781
2023-11-18,2023-11-18,31.5068080797,34.4394027962,Health Care,HospitalStaff: 7 injured,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,18,42241,782
2023-11-18,2023-11-18,31.465278,34.426667,Health Care,"NoInformation, Nurse: 3 arrested",Israeli Defence Forces,Firearms,2023,11,18,42479,783
2023-11-18,2023-11-18,31.4384767815,34.4034718931,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,18,42153,784
2023-11-18,2023-11-18,31.5128679,34.4581358,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,18,42367,785
2023-11-18,2023-11-18,31.4432234,34.360007,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,18,42152,786
2023-11-18,2023-11-18,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,18,42368,787
2023-11-18,2023-11-18,31.4657876685,34.3983664336,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,18,42131,788
2023-11-18,2023-11-18,31.5195079847,34.4492106114,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,18,42129,789
2023-11-18,2023-11-18,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,18,42369,790
2023-11-18,2023-11-18,31.5384016638,34.5013082588,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Artillery,2023,11,18,42295,791
2023-11-18,2023-11-18,31.4432234,34.360007,Health Care,HeadOfProgramme: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,18,42167,792
2023-11-19,2023-11-19,31.6938308821,35.1844668501,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,19,89939,793
2023-11-19,2023-11-19,31.4203604,34.3721461689,Health Care,Doctor: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,19,42162,794
2023-11-19,2023-11-19,32.4616576,35.2934441,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,19,42674,795
2023-11-19,2023-11-19,31.5384016638,34.5013082588,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,19,42673,796
2023-11-19,2023-11-19,32.2205316,35.2569374,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,19,89931,797
2023-11-19,2023-11-19,32.2053935884,35.2865839068,Health Care,ProgrammeStaff: 1 arrested,Israeli Defence Forces,Firearms,2023,11,19,89935,798
2023-11-19,2023-11-19,31.5323480241,34.4616007643,Health Care,forceful entry; facility occupation,Israeli Defence Forces,Firearms,2023,11,19,85250,799
2023-11-19,2023-11-19,31.3443293,34.3095897,Health Care,Administrator: 1 killed,Israeli Defence Forces,Firearms,2023,11,19,68543,800
2023-11-19,2023-11-19,31.5209713216,34.4605948058,Health Care,Pharmacist: 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,19,84705,801
2023-11-19,2023-11-19,31.4798611287,34.4423961924,Health Care,Technician: 1 arrested,Israeli Defence Forces,Firearms,2023,11,19,85257,802
2023-11-19,2023-11-19,31.4879035,34.4445419,Health Care,Nurse: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,19,84767,803
2023-11-19,2023-11-19,31.4432234,34.360007,Health Care,Nurse: 1 killed,Israeli Defence Forces,Firearms,2023,11,19,74521,804
2023-11-19,2023-11-19,32.2205316,35.2569374,Health Care,ProgrammeStaff: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2023,11,19,89634,805
2023-11-20,2023-11-20,31.2752047,34.2558269,Health Care,Nurse: 2 killed,Israeli Defence Forces,Firearms,2023,11,20,74911,806
2023-11-20,2023-11-20,31.5351927833,34.5093655515,Health Care,Health facility incident,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,20,42332,807
2023-11-20,2023-11-20,31.4432234,34.360007,Health Care,OtherHealthProfessional: 1 killed,Israeli Defence Forces,Shelling,2023,11,20,61229,808
2023-11-20,2023-11-20,31.5353611044,34.5105403751,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Firearms,2023,11,20,42050,809
2023-11-20,2023-11-20,31.2966677559,34.2434781533,Health Care,vicinity affected,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,20,85285,810
2023-11-20,2023-11-20,31.4432234,34.360007,Health Care,Nurse: 1 arrested,Israeli Defence Forces,Firearms,2023,11,20,85049,811
2023-11-20,2023-11-20,31.5384016638,34.5013082588,Health Care,access obstructed,Israeli Defence Forces,No Information on the Weapon Used,2023,11,20,42669,812
2023-11-20,2023-11-20,31.5128679,34.4581358,Health Care,HeadOfProgramme: 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,20,72239,813
2023-11-20,2023-11-20,31.5166666667,34.45,Health Care,Paramedic: 2 arrested,Israeli Defence Forces,Firearms,2023,11,20,42049,814
2023-11-20,2023-11-20,31.5338797038,34.506565336,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Artillery,2023,11,20,42296,815
2023-11-20,2023-11-20,31.5351927833,34.5093655515,Health Care,1 facility(ies) damaged; Surgeon: 1 injured,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,20,42656,816
2023-11-20,2023-11-20,31.5351927833,34.5093655515,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,20,42044,817
2023-11-20,2023-11-20,31.5351927833,34.5093655515,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Artillery,2023,11,20,42046,818
2023-11-20,2023-11-20,31.5128679,34.4581358,Health Care,1 facility(ies) damaged; 6 ambulance(s) damaged,Israeli Defence Forces,Unspecified Explosive,2023,11,20,42042,819
2023-11-21,2023-11-21,31.5338797038,34.506565336,Health Care,"1 facility(ies) destroyed; Doctor, OtherHealthProfessional: 4 killed, 3 injured",Israeli Defence Forces,Aerial Bomb: Plane,2023,11,21,42124,820
2023-11-21,2023-11-21,31.5351927833,34.5093655515,Health Care,1 facility(ies) damaged,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,21,42304,821
2023-11-21,2023-11-21,32.315582867,35.0299588959,Health Care,Health facility incident,Israeli Defence Forces,Firearms,2023,11,21,42126,822
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Dentist: 1 arrested,Israeli Defence Forces,Firearms,2023,11,21,42366,823
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Doctor: 2 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,21,61446,824
2023-11-21,2023-11-21,31.4482157917,34.393408289,Health Care,Health facility incident,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,21,42048,825
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,21,42362,826
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,21,42364,827
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,21,85119,828
2023-11-21,2023-11-21,31.4432234,34.360007,Health Care,Doctor: 1 arrested,Israeli Defence Forces,Firearms,2023,11,21,42365,829
2023-11-21,2023-11-21,31.4913342824,34.4438532341,Health Care,Administrator: 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,21,42193,830
2023-11-21,2023-11-21,32.3111468,35.0275505,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,21,89943,831
2023-11-21,2023-11-21,31.2830204,34.2805069396,Health Care,Pharmacist: 1 killed,Israeli Defence Forces,Unspecified Explosive,2023,11,21,75604,832
2023-11-21,2023-11-21,31.5128679,34.4581358,Health Care,Pharmacist: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,21,69245,833
2023-11-21,2023-11-21,31.5351927833,34.5093655515,Health Care,access obstructed,Israeli Defence Forces,Not Applicable: No Direct Violence,2023,11,21,42146,834
2023-11-22,2023-11-22,32.3111468,35.0275505,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,22,93434,835
2023-11-22,2023-11-22,32.3111468,35.0275505,Health Care,ProgrammeStaff: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2023,11,22,91731,836
2023-11-22,2023-11-22,31.4432234,34.360007,Health Care,Physiotherapist: 1 killed,Israeli Defence Forces,Firearms,2023,11,22,69136,837
2023-11-22,2023-11-22,32.3111468,35.0275505,Health Care,ProgrammeStaff: 1 arrested; access obstructed,Israeli Defence Forces,Firearms,2023,11,22,91733,838
2023-11-22,2023-11-22,31.5147519814,34.4764823445,Health Care,Administrator: 1 arrested,Israeli Defence Forces,Firearms,2023,11,22,85508,839
2023-11-22,2023-11-22,31.4432234,34.360007,Health Care,Physiotherapist: 1 killed,Israeli Defence Forces,Aerial Bomb: Plane,2023,11,22,69169,840
2023-11-22,2023-11-22,32.3136127735,35.0349283566,Health Care,Volunteer: 1 injured; access obstructed,Israeli Defence Forces,Firearms,2023,11,22,93435,841
2023-11-22,2023-11-22,31.5240854092,34.443495558,Health Care,Nurse: 1 killed,Israeli Defence Forces,Firearms,2023,11,22,72635,842
2023-11-22,2023-11-22,31.4427238495,34.3679766298,Health Care,Pharmacist: 1 killed,Israeli Defence Forces,Firearms,2023,11,22,75285,843
2023-11-22,2023-11-22,32.3111468,35.0275505,Health Care,access obstructed,Israeli Defence Forces,Firearms,2023,11,22,91735,844
