date,latitude,longitude,type,description,perpetrator,perpetrator_type,weapon,impact,categories,location,event_id,year,month,day,date_string
2025-03-22,31.2952,34.3332,Food System,22 March 2025: Agricultural lands was fired at by Israeli vehicles.,Israeli Defence Forces,Host Government: Military,Firearms,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,93810,2025,3,22,2025-03-22
2025-03-23,31.4591,34.3923,Food System,23 March 2025: Israeli warplanes launched an airstrike on an agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,93816,2025,3,23,2025-03-23
2025-03-24,31.5134,34.4751,Food System,24 March 2025: Israeli warplanes targeted an agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,93824,2025,3,24,2025-03-24
2025-03-26,31.4482157917,34.393408289,Food System,"26 March 2025: The vicinity of a charitable field kitchen in a camp was struck by an Israeli drone strike. Four people were killed, including a kitchen worker, and 15 people were injured.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Supply, Aid Systems","Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints, Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,95347,2025,3,26,2025-03-26
2025-03-27,31.50096,34.47051,Food System,27 March 2025: An INGO volunteer was killed after an Israeli airstrike hit one of their distribution sites. Six other people were also injured in the strike. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",Gaza Strip,95499,2025,3,27,2025-03-27
2025-03-28,31.2642,34.2636,Food System,28 March 2025: Two agricultural workers were injured when an Israeli drone struck an agricultural tractor.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",Gaza Strip,93837,2025,3,28,2025-03-28
2025-03-29,31.3502,34.3081,Food System,"29 March 2025: Israeli airstrikes targeted an animal-drawn cart, killing five people.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Food-Related Equipment,Gaza Strip,95507,2025,3,29,2025-03-29
2025-03-29,31.4178,34.3503,Food System,29 March 2025: Israeli airstrikes targeted agricultural land near a medical facility. ,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95506,2025,3,29,2025-03-29
2025-03-31,31.3502,34.3081,Food System,"31 March 2025: Israeli airstrikes targeted a group near a bakery, killing six people, including three children.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,Gaza Strip,95515,2025,3,31,2025-03-31
2025-03-31,31.4214,34.3865,Food System,31 March 2025: Israeli drones killed three farmers.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,95514,2025,3,31,2025-03-31
2025-04-01,31.4214,34.3865,Food System,01 April 2025: Israeli artillery killed a Palestinian farmer.,Israeli Defence Forces,Host Government: Military,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,95518,2025,4,1,2025-04-01
2025-04-02,31.2842,34.2482,Food System,"02 April 2025: Israeli forces carried out multiple airstrikes on an agricultural land which killed at least four people, including a child.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Agricultural Land",Gaza Strip,95529,2025,4,2,2025-04-02
2025-04-02,31.336,34.3172,Food System,"02 April 2025: Israeli forces killed eight people, including a child, and injured others in an airstrike on farmers.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,95528,2025,4,2,2025-04-02
2025-04-02,31.2952,34.3332,Food System,02 April 2025: Israeli artillery targeted an agricultural land.,Israeli Defence Forces,Host Government: Military,Artillery,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95527,2025,4,2,2025-04-02
2025-04-03,31.4394,34.4031,Food System,03 April 2025: Israeli airstrikes targeted agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95537,2025,4,3,2025-04-03
2025-04-04,31.323,34.2761,Food System,04 April 2025: Israeli artillery killed a farmer. ,Israeli Defence Forces,Host Government: Military,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,95550,2025,4,4,2025-04-04
2025-04-04,31.4988,34.4699,Food System,"04 April 2025: Israeli airstrikes struck a markets, killing one person and injuring others.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",Gaza Strip,95548,2025,4,4,2025-04-04
2025-04-05,31.3443293,34.3095897,Food System,"05 April 2025: A field charity kitchen was struck by an Israeli drone strike, killing three Palestinian kitchen staff.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",Gaza Strip,95454,2025,4,5,2025-04-05
2025-04-05,31.3484,34.2961,Food System,05 April 2025: An Israeli drone airstrike killed two farmers.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,Gaza Strip,95560,2025,4,5,2025-04-05
2025-04-06,31.4284,34.366,Food System,06 April 2025: Israeli airstrikes targeted an agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95566,2025,4,6,2025-04-06
2025-04-07,31.3576291134,34.2622931228,Food System,"07 April 2025: A charity field kitchen was struck by an Israeli drone strike, killing seven Palestinians, including three children, and injuring others, including the owner of the field kitchen and kitchen workers. ",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Drone,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Attack On a Market/Restaurant/Supermarket/Bakery, Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",Gaza Strip,95484,2025,4,7,2025-04-07
2025-04-10,31.4486,34.3925,Food System,"10 April 2025: Israeli airstrikes struck an IDP tent near a restaurant, killing one person.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,95588,2025,4,10,2025-04-10
2025-04-10,31.323,34.2761,Food System,"10 April 2025: Israeli artillery shelled residential homes, resulting in one death, near a market",Israeli Defence Forces,Host Government: Military,Artillery,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,95587,2025,4,10,2025-04-10
2025-04-10,31.3424,34.325,Food System,"10 April 2025: Israeli airstrikes launched a raid on agricultural lands, injuring one child.",Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95589,2025,4,10,2025-04-10
2025-04-11,31.5134,34.4751,Food System,April 2025: Israeli airstrikes targeted agricultural lands.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95596,2025,4,11,2025-04-11
2025-04-12,31.4988,34.4699,Food System,12 April 2025: Israeli artillery shelled the area of a market which resulted in three people killed.,Israeli Defence Forces,Host Government: Military,Shelling,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",Gaza Strip,95608,2025,4,12,2025-04-12
2025-04-12,31.2952,34.3332,Food System,"12 April 2025: Israeli artillery shelled agricultural land, resulting in injuries.",Israeli Defence Forces,Host Government: Military,Artillery,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95610,2025,4,12,2025-04-12
2025-04-12,31.3191,34.3401,Food System,12 April 2025: Israeli airstrikes struck an agricultural room.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Supply,Damage/Destruction To Food Storage Infrastructure,Gaza Strip,95609,2025,4,12,2025-04-12
2025-04-12,31.3637,34.3228,Food System,12 April 2025: Israeli artillery shelled an agricultural land.,Israeli Defence Forces,Host Government: Military,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,Gaza Strip,95611,2025,4,12,2025-04-12
