Date,Event Public Description,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified
2025-05-27,27 May 2025: An INGO community kitchen aid worker was killed and two staff were injured near an  INGO food kitchen by Israeli forces.,OPT,PSE,Gaza Strip,31.5128679,34.4581358,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",110116,2025-07-22,2025-09-22
2025-06-03,"03 June 2025: Israeli airstrikes killed four civilians near a supermarket and a residential building, including two children.",OPT,PSE,Gaza Strip,31.5272,34.4835,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",105613,2025-07-05,2025-07-05
2025-05-29,29 May 2025: Israeli armed forces killed 17 people and injured others in an airstrike on a bakery. Most of the victims were police officers reportedly guarding aid trucks.,OPT,PSE,Gaza Strip,31.5045,34.4743,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,100195,2025-06-10,2025-06-30
2025-05-21,21 May 2025: Israeli airstrikes targeted a bakery and killed at least two people.,OPT,PSE,Gaza Strip,31.3369,34.2925,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,100127,2025-06-10,2025-06-30
2025-05-18,18 May 2025: Israeli airstrikes targeted an agricultural land.,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,100099,2025-06-10,2025-06-30
2025-05-16,16 May 2025: An Israeli drone strike near a port injured one child.,OPT,PSE,Gaza Strip,31.3691,34.2734,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,100084,2025-06-10,2025-08-06
2025-05-15,15 May 2025: Israeli artillery shelled an area near a port.,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,Damage/Destruction Of Commercial Food Transport,100081,2025-06-10,2025-08-06
2025-05-19,"19 May 2025: An Israeli drone strike near a market, killed five people.",OPT,PSE,Gaza Strip,31.536,34.4907,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",100108,2025-06-10,2025-06-30
2025-05-19,19 May 2025: Five people were killed when an Israeli drone struck a group of people near a market.,OPT,PSE,Gaza Strip,31.5290924248,34.4840203437,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,100635,2025-06-16,2025-06-28
2025-05-13,"13 May 2025: Israeli airstrikes targeted a vegetable market, killing three people. Artillery also targeted the area.",OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",100059,2025-06-10,2025-06-30
2025-05-09,"09 May 2025: Israeli naval forces opened fire on a fisherman's boat, killing one person and injuring another.",OPT,PSE,Gaza Strip,31.5887,34.4959,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,100035,2025-06-10,2025-09-23
2025-05-09,09 May 2025: Israeli naval forces opened fire on fishers' boats.,OPT,PSE,Gaza Strip,31.5245,34.4326,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,100036,2025-06-10,2025-09-23
2025-05-08,"08 May 2025: Israeli naval forces opened fire at fishers' boats, injuring two people.",OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,100026,2025-06-10,2025-09-23
2025-05-12,12 May 2025: Israeli drones and artillery strikes killed at least two people and injured others at a market.,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",100052,2025-06-10,2025-06-30
2025-05-12,12 May 2025: Israeli artillery fire caused injuries and a fire near a bakery.,OPT,PSE,Gaza Strip,31.5172,34.4642,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: No Information on Platform Type,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",100053,2025-06-10,2025-07-14
2025-05-08,"08 May 2025: Israeli airstrikes struck a fish shop, killing nine people and injuring others.",OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,100027,2025-06-10,2025-06-30
2025-05-07,07 May 2025: Israeli helicopters struck agricultural lands.,OPT,PSE,Gaza Strip,31.2842,34.2482,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,100014,2025-06-10,2025-06-30
2025-05-06,"06 May 2025: Israeli forces targeted a group of fishermen, injuring two.",OPT,PSE,Gaza Strip,31.5887,34.4959,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99998,2025-06-10,2025-06-30
2025-05-07,07 May 2025: An Israeli drone strike killed one woman near a market.,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",100012,2025-06-10,2025-06-30
2025-05-07,"07 May 2025: Israeli airstrikes struck a restaurant, killing 25 people including a journalist and injuring dozens.",OPT,PSE,Gaza Strip,31.5168,34.4355,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,100013,2025-06-10,2025-06-30
2025-05-03,"03 May 2025: Israeli ships targeted a boat, killing one fisherman and injuring three others, including a child.",OPT,PSE,Gaza Strip,31.5304,34.4215,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99960,2025-06-10,2025-09-23
2025-05-02,02 May 2025: Israeli forces airstrikes targeted agricultural land.,OPT,PSE,Gaza Strip,31.5594,34.4875,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,99949,2025-06-10,2025-06-30
2025-05-02,02 May 2025: Israeli ships targeted fishing boats with shells.,OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Shelling,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99950,2025-06-10,2025-09-23
2025-05-02,02 May 2025: Israeli forces launched airstrikes on agricultural land.,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,99951,2025-06-10,2025-06-30
2025-05-02,"02 May 2025: Six civilians were killed, an unspecified number were injured, and a charity kitchen was damaged by a missile attack carried out by the Israel Defense Forces (IDF).",OPT,PSE,Gaza Strip,31.5183186693,34.4553520249,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Missile,Aid Systems,Attack On Distribution Site,105184,2025-07-03,2025-09-23
2025-05-02,02 May 2025: A humanitarian aid warehouse was looted after police officers attempting to prevent looting were attacked by Israel Defense Forces (IDF).,OPT,PSE,Gaza Strip,31.5204363,34.4504506,(2) 25 km precision,Multiple,"Criminal, Israeli Defence Forces","Firearms, No Information on the Weapon Used",Aid Systems,"Disruption Of Aid, Looting Of Food Aid",105185,2025-07-03,2025-09-23
2025-05-01,01 May 2025: An Israeli drone strike killed three farmers and injured another.,OPT,PSE,Gaza Strip,31.3294,34.2299,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99942,2025-06-10,2025-09-23
2025-05-01,01 May 2025: Israeli artillery killed two farmers.,OPT,PSE,Gaza Strip,31.5541,34.5016,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Artillery,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99943,2025-06-10,2025-06-30
2025-05-01,01 May 2025: Israeli airstrikes injured three people and artillery fire injured a farmer.,OPT,PSE,Gaza Strip,31.3191,34.3401,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99944,2025-06-10,2025-06-30
2025-04-30,30 April 2025: Israeli naval forces killed a fisherman when they targeted a boat.,OPT,PSE,Gaza Strip,31.5245,34.4326,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,99931,2025-06-10,2025-09-23
2025-05-05,"05 May 2025: Israeli airstrikes targeted a caf̩ in a residential building, killing four people and injuring six others.",OPT,PSE,Gaza Strip,31.5045,34.4743,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99977,2025-06-10,2025-06-30
2025-04-29,29 April 2025: Israeli artillery shelled farmers' lands.,OPT,PSE,Gaza Strip,31.2952,34.3332,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Production,Damage/Destruction Of Agricultural Land,99916,2025-06-10,2025-07-05
2025-05-04,"04 May 2025: Israeli planes launched a rocket on a cafeteria near a medical facility, but it did not explode.",OPT,PSE,Gaza Strip,31.3294,34.2299,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Rocket,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99968,2025-06-10,2025-09-23
2025-04-27,"27 April 2025: Naval boats struck fishers' boats, killing one fisherman and injuring another.",OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,SVIED,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99905,2025-06-10,2025-09-23
2025-04-27,27 April 2025: Israeli airstrikes struck an agricultural land.,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Production,Damage/Destruction Of Agricultural Land,99906,2025-06-10,2025-07-05
2025-04-29,29 April 2025: Israeli drone strikes struck and  killed two people in a market.,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,99915,2025-06-10,2025-07-05
2025-04-26,"26 April 2025: Naval boats struck fishers' boats, injuring six fishermen.",OPT,PSE,Gaza Strip,31.4323,34.3283,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99890,2025-06-10,2025-09-23
2025-04-26,"26 April 2025: A drone dropped a bomb on fishers' boats, injuring two fishermen.",OPT,PSE,Gaza Strip,31.5304,34.4215,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99891,2025-06-10,2025-09-23
2025-04-26,"26 April 2025: Naval boats opened fire towards fishers' boats, injuring two fishermen.",OPT,PSE,Gaza Strip,31.3822,34.271,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Production, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Damage/Destruction Of Food-Related Equipment",99892,2025-06-10,2025-09-23
2025-04-25,25 April 2025: An Israeli drone strike injured farmers.,OPT,PSE,Gaza Strip,31.4178,34.3503,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95729,2025-05-03,2025-07-05
2025-04-28,28 April 2025: A child was injured in an Israeli bombing while attempting to collect food aid. ,OPT,PSE,Gaza Strip,31.3443293,34.3095897,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,"Food Supply, Aid Systems, People Carrying Out Food Activity","Attack On Persons Carrying Out Food Activity, Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints, Attack On Distribution Site",96367,2025-05-12,2025-07-05
2025-04-24,24 April 2025: Israeli naval strike killed one fisherman and injured two others.,OPT,PSE,Gaza Strip,31.5839,34.4659,(7) Estimated sea/air coordinates,Host Government: Military,Israeli Defence Forces,SVIED,People Carrying Out Food Activity,Attack On Persons Carrying Out Food Activity,95721,2025-05-03,2025-09-23
